id,aegis_name,name,level,hp,sp,base_exp,job_exp,attack_min,attack_max,defense,magic_defense,str,agi,vit,int,dex,luk,size,race,element,element_level,attack_range,walk_speed,attack_delay,attack_motion,damage_motion,ai,class,modes,drop_count,mvp_drop_count
1817,EVENT_DETALE,Detarderous,99,8880000,1,4500000,2500000,32767,65534,65,65,1,142,200,250,189,50,Large,Angel,Ghost,2,3,100,972,936,360,21,Boss,,6,0
1818,EVENT_ALARM,Alarm,58,10647,1,0,0,1,2,15,15,1,62,72,10,85,45,Medium,Formless,Neutral,3,0,1000,1020,500,768,21,Normal,,1,0
1819,EVENT_BATHORY,Bathory,44,5415,1,0,0,198,398,0,60,1,76,24,85,65,15,Medium,Demihuman,Dark,1,1,100,1504,840,900,21,Normal,,1,0
1820,EVENT_BIGFOOT,Bigfoot,25,1619,1,0,0,198,220,10,0,1,25,55,15,20,25,Large,Brute,Earth,1,1,300,1260,192,192,17,Normal,,1,0
1821,EVENT_DESERT_WOLF,Desert Wolf,27,1716,1,0,0,169,208,0,10,56,27,45,15,56,10,Medium,Brute,Fire,1,1,200,1120,420,288,13,Normal,,1,0
1822,EVENT_DEVIRUCHI,Deviruchi,46,6666,1,0,0,475,560,10,25,1,69,40,55,70,30,Small,Demon,Dark,1,1,150,980,600,384,21,Normal,Detector,1,0
1823,EVENT_FREEZER,Freezer,72,8636,1,0,0,671,983,55,43,69,41,59,5,67,100,Medium,Brute,Water,2,2,250,1452,483,528,21,Normal,,1,0
1824,EVENT_GARM_BABY,Baby Hatii,61,20199,1,0,0,680,1179,34,13,45,30,56,55,85,30,Medium,Brute,Water,2,1,450,879,672,576,4,Normal,,1,0
1825,EVENT_GOBLINE_XMAS,Christmas Goblin,25,1176,1,0,0,118,140,10,5,1,53,25,20,38,45,Medium,Demihuman,Wind,1,1,100,1120,620,240,21,Normal,,1,0
1826,EVENT_MYST,Myst,38,3745,1,0,0,365,445,0,40,1,38,18,0,53,10,Large,Formless,Poison,1,1,200,1576,576,384,21,Normal,,1,0
1827,EVENT_SASQUATCH,Sasquatch,30,3163,1,0,0,250,280,5,0,75,25,60,10,34,20,Large,Brute,Neutral,3,1,300,1260,192,192,21,Normal,,1,0
1828,EVENT_GULLINBURSTI,Gullinbrusti,20,20,1,0,0,59,72,100,99,1,14,14,0,19,15,Large,Brute,Earth,2,1,150,1960,960,384,17,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",3,0
1829,SWORD_GUARDIAN,Sword Master,86,152533,1,155013,122604,7590,9140,60,33,110,40,54,65,125,65,Large,Demihuman,Neutral,4,2,170,140,384,288,21,Boss,,7,0
1830,BOW_GUARDIAN,Bow Master,80,80404,1,50149,23006,1840,2520,40,62,95,80,33,90,165,55,Large,Demihuman,Neutral,4,12,170,76,384,288,26,Boss,,6,0
1831,SALAMANDER,Salamander,91,97934,1,72000,55000,7590,10860,65,50,90,55,44,45,180,25,Large,Formless,Fire,3,2,160,140,384,288,21,Boss,,8,0
1832,IFRIT,Ifrit,99,7700000,1,3154321,3114520,13530,17000,40,50,120,180,25,190,199,50,Large,Formless,Fire,4,3,130,212,384,360,21,Boss,Mvp,8,3
1833,KASA,Kasa,85,80375,1,49000,38000,3030,3500,23,70,45,110,31,200,140,30,Large,Formless,Fire,3,2,150,800,600,288,21,Boss,,8,0
1834,G_SALAMANDER,Salamander,91,97934,1,0,0,9590,12860,65,60,90,55,44,45,180,25,Large,Formless,Fire,3,2,160,140,384,288,21,Boss,,0,0
1835,G_KASA,Kasa,85,80375,1,0,0,3030,3500,23,70,45,158,31,250,160,30,Large,Formless,Fire,3,2,150,800,600,288,21,Boss,,0,0
1836,MAGMARING,Magmaring,40,5300,1,2110,1910,550,700,25,24,40,60,30,10,60,17,Small,Formless,Fire,2,1,300,1472,384,288,2,Normal,,3,0
1837,IMP,Fire Imp,76,46430,1,25200,11077,1059,1509,27,50,37,76,30,150,99,10,Small,Demon,Fire,3,1,150,824,432,360,26,Normal,Detector,7,0
1838,KNOCKER,Knocker,50,7755,1,2202,4023,889,990,28,50,25,44,50,62,65,60,Small,Demon,Earth,1,1,200,1548,384,288,17,Normal,Detector,8,0
1839,BYORGUE,Byorgue,86,38133,1,19000,9500,1340,2590,20,13,25,80,12,30,70,10,Medium,Demihuman,Neutral,1,2,170,800,600,360,21,Boss,,8,0
1840,GOLDEN_SAVAGE,Golden Savage,99,500,1,1,1,500,700,100,99,0,1,1,50,120,1,Large,Brute,Earth,2,1,150,1960,480,384,1,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",8,0
1841,G_SNAKE_,Snake Lord's Minion,15,10,1,1,1,46,55,100,99,1,15,15,10,35,5,Medium,Brute,Earth,1,1,200,1576,576,576,1,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",3,0
1842,G_ANACONDAQ_,Snake Lord's Minion,23,15,1,1,1,124,157,100,99,1,23,28,10,36,5,Medium,Brute,Poison,1,1,200,1576,576,576,17,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",3,0
1843,G_SIDE_WINDER_,Snake Lord's Minion,43,18,1,1,1,240,320,100,99,38,43,40,15,115,20,Medium,Brute,Poison,1,1,200,1576,576,576,09,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",3,0
1844,G_ISIS_,Snake Lord's Minion,47,25,1,1,1,423,507,100,99,38,65,43,50,66,15,Large,Demon,Dark,1,1,200,1384,768,336,09,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",3,0
1845,G_TREASURE_BOX_,Treasure Box,98,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,8,0
1846,DREAMMETAL,Dream Metal,90,999,1,1,1,1,2,100,99,1,1,1,1,1,1,Small,Formless,Holy,1,1,300,1288,288,384,06,Boss,,1,0
1847,EVENT_PORING,Poring,98,10000000,1,1000000,1000000,15000,20000,60,60,1,60,120,120,160,30,Medium,Angel,Ghost,1,1,100,76,672,480,21,Boss,,0,0
1848,EVENT_BAPHOMET,Baphomet,50,45000,1,1000,1000,1500,3000,10,10,1,60,15,15,160,30,Large,Demon,Dark,3,2,100,768,768,576,21,Boss,,0,0
1849,EVENT_OSIRIS,Osiris,60,125000,1,2000,2000,3500,5000,20,20,1,60,25,25,160,30,Medium,Undead,Undead,4,1,100,1072,672,384,21,Boss,,0,0
1850,EVENT_ORCHERO,Orc Hero,50,175000,1,3000,3000,4000,5500,25,45,1,60,35,80,160,30,Large,Demihuman,Earth,4,1,150,1678,780,648,21,Boss,,0,0
1851,EVENT_MOBSTER,Mobster,61,7991,1,2,2,500,1000,45,35,76,46,20,35,76,55,Medium,Demihuman,Neutral,1,1,250,1100,560,580,21,Boss,,0,0
1852,G_EM_ANGELING,Angeling,99,120,1,0,0,60,71,100,99,1,17,80,80,126,20,Small,Angel,Holy,3,1,300,1288,288,384,21,Boss,,0,0
1853,G_EM_DEVILING,Deviling,99,120,1,0,0,60,71,100,99,1,17,80,80,126,20,Small,Angel,Holy,3,1,300,1288,288,384,21,Boss,,0,0
1854,E_MUKA,Muka,17,610,1,273,120,40,49,5,5,15,15,30,5,20,10,Large,Plant,Earth,1,1,300,1960,960,384,2,Normal,,8,0
1855,E_POISONSPORE,Poison Spore,19,665,1,186,93,89,101,0,0,1,19,25,0,24,0,Medium,Plant,Poison,1,1,200,1672,672,288,4,Normal,,8,0
1856,E_MAGNOLIA,Magnolia,26,3195,1,393,248,120,151,5,30,1,26,26,0,39,5,Small,Demon,Water,1,1,250,1560,360,360,2,Normal,Detector,8,0
1857,E_MARIN,Marin,15,742,1,66,44,39,43,0,10,1,10,10,5,35,15,Medium,Plant,Water,2,1,400,1872,672,480,1,Normal,,8,0
1858,E_PLANKTON,Plankton,10,354,1,23,18,26,31,0,5,1,10,10,0,15,0,Small,Plant,Water,3,1,400,2208,1008,324,1,Normal,,8,0
1859,E_MANDRAGORA,Mandragora,12,405,1,45,32,26,35,0,25,1,12,24,0,36,15,Medium,Plant,Earth,3,4,1000,1768,768,576,10,Normal,,8,0
1860,E_COCO,Coco,17,817,1,120,78,56,67,0,0,24,17,34,20,24,10,Small,Brute,Earth,1,1,150,1864,864,1008,17,Normal,,8,0
1861,E_CHOCO,Choco,43,4278,1,1265,1265,315,402,5,5,65,68,55,45,65,25,Small,Brute,Fire,1,1,200,1500,500,1000,09,Normal,,8,0
1862,E_MARTIN,Martin,18,1109,1,134,86,52,63,0,5,12,18,30,15,15,5,Small,Brute,Earth,2,1,300,1480,480,480,1,Normal,,8,0
1863,E_SPRING_RABBIT,Spring Rabbit,25,4500,1,0,0,292,406,14,10,20,15,15,5,15,5,Medium,Brute,Earth,2,1,160,1120,552,511,2,Normal,,3,0
1864,ZOMBIE_SLAUGHTER,Zombie Slaughter,77,43000,1,12000,8500,1055,1655,35,45,1,30,50,1,75,35,Medium,Undead,Undead,3,1,200,676,648,432,21,Normal,,6,0
1865,RAGGED_ZOMBIE,Ragged Zombie,75,25000,1,8500,5500,1200,1500,25,35,1,77,25,10,101,50,Medium,Undead,Undead,3,9,150,1960,576,420,26,Normal,,7,0
1866,HELL_POODLE,Hell Poodle,71,9000,1,4000,3000,400,600,35,20,5,26,14,5,39,10,Small,Demon,Dark,1,1,140,824,432,360,21,Normal,Detector,8,0
1867,BANSHEE,Banshee,81,35111,1,17000,12000,1666,2609,30,55,30,74,1,120,75,1,Medium,Demon,Dark,2,1,150,576,504,504,21,Normal,Detector,7,0
1868,G_BANSHEE,Banshee,81,35111,1,0,0,1666,2609,30,55,30,74,1,120,120,1,Medium,Demon,Dark,2,1,150,576,504,504,21,Normal,Detector,0,0
1869,FLAME_SKULL,Flame Skull,60,10080,1,3000,2600,100,1200,20,40,50,100,30,40,140,110,Small,Demon,Ghost,3,1,150,972,648,432,09,Normal,Detector,5,0
1870,NECROMANCER,Necromancer,88,98000,1,45000,35000,3500,4000,0,40,1,50,1,190,166,10,Medium,Undead,Undead,4,1,150,1816,1320,420,21,Boss,,8,0
1871,FALLINGBISHOP,Fallen Bishop Hibram,80,3333333,1,1111111,1111111,3220,5040,50,0,1,80,15,126,120,20,Medium,Demon,Dark,2,1,150,432,1152,360,21,Boss,Mvp,7,3
1872,BEELZEBUB_FLY,Hell Fly,66,500000,1,0,0,1200,2000,25,15,33,105,60,15,72,30,Small,Insect,Wind,4,1,100,676,576,480,26,Boss,,0,0
1873,BEELZEBUB,Beelzebub,98,6666666,1,0,0,4100,4960,40,35,6,110,200,250,120,66,Small,Demon,Ghost,4,1,100,100,576,480,21,Boss,,0,0
1874,BEELZEBUB_,Beelzebub,98,6666666,1,6666666,6666666,10000,13410,40,40,6,110,200,250,166,66,Large,Demon,Ghost,4,2,100,212,504,432,21,Boss,Mvp,8,3
1875,TRISTAN_3RD,Dead King,80,43000,1,1,1,1366,1626,25,30,5,10,10,69,70,1,Medium,Undead,Undead,4,2,175,1816,1152,360,21,Normal,,2,0
1876,E_LORD_OF_DEATH,Lord of the Dead,99,99000000,1,131343,43345,3430,4232,75,73,120,120,120,169,150,106,Large,Demon,Dark,3,3,180,1446,1296,360,21,Boss,,0,0
1877,CRYSTAL_5,Crystal,1,15,1,0,0,0,0,100,99,1,1,1,1,999,1,Small,Formless,Neutral,1,0,190,0,0,0,25,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",2,0
1878,E_SHINING_PLANT,Shining Plant,1,20,1,0,0,1,2,100,99,0,0,0,0,0,90,Small,Plant,Holy,1,1,1000,1,1,1,06,Normal,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",6,0
1879,ECLIPSE_P,Eclipse,6,1800,1,0,0,20,26,0,40,1,36,6,0,11,80,Medium,Brute,Neutral,3,1,200,1456,456,336,21,Boss,,0,0
1880,WOOD_GOBLIN,Wood Goblin,42,6982,1,2201,1552,600,620,32,3,1,5,45,45,55,155,Medium,Plant,Earth,3,1,320,2304,840,360,1,Normal,,7,0
1881,LES,Les,39,3080,1,1521,912,102,113,0,17,1,33,12,32,52,38,Medium,Plant,Earth,4,1,230,1728,720,576,3,Normal,,7,0
1882,VAVAYAGA,Baba Yaga,49,7444,1,2583,2583,255,387,4,29,1,76,24,88,55,18,Medium,Demihuman,Water,1,2,270,1536,600,420,4,Normal,,7,0
1883,UZHAS,Uzhas,61,13707,1,4002,3003,293,960,11,34,1,33,19,72,75,77,Medium,Demihuman,Water,3,1,200,576,672,384,4,Normal,,7,0
1884,MAVKA,Mavka,63,19200,1,8301,6353,589,623,32,19,1,42,55,35,89,177,Medium,Plant,Earth,3,7,170,1536,504,360,4,Normal,,7,0
1885,GOPINICH,Gopinich,85,299321,1,45250,16445,1868,6124,20,42,50,65,55,103,152,35,Large,Brute,Earth,3,3,150,1536,864,432,21,Boss,Mvp,7,3
1886,G_MAVKA,Mavka,63,19200,1,0,0,589,623,32,19,1,42,55,35,89,177,Medium,Plant,Earth,3,7,170,1536,504,360,4,Normal,,0,0
1887,FREEZER_R,Freezer,72,8636,1,0,0,671,983,55,43,69,41,59,5,67,100,Medium,Brute,Water,2,2,250,1452,483,528,21,Normal,,2,0
1888,GARM_BABY_R,Baby Hatii,61,15199,1,100,100,680,1580,24,13,45,30,36,55,85,30,Medium,Brute,Water,2,1,450,879,672,576,4,Normal,,1,0
1889,GARM_R,Marozka's Guard,73,100000,1,1000,1000,900,2200,20,23,85,126,10,50,95,60,Large,Brute,Water,4,3,400,608,408,336,21,Boss,,2,0
1890,GOPINICH_R,The Immortal Koshei,85,299321,1,1000,1000,1868,6124,20,42,50,65,55,50,152,35,Large,Brute,Earth,3,3,150,1536,864,432,20,Normal,,0,0
1891,G_RANDGRIS_,Valkyrie,99,1567200,1,0,0,5560,9980,25,42,100,120,80,120,220,210,Large,Angel,Holy,4,3,100,576,576,480,21,Boss,,0,0
1892,G_LOLI_RURI,Lolo Ruri,71,23470,1,0,0,1476,2317,39,44,0,66,54,74,81,43,Large,Demon,Dark,4,2,125,747,1632,576,4,Normal,Detector,0,0
1893,G_KNIGHT_OF_ABYSS,Abysmal Knight,79,36140,1,0,0,1600,2150,55,50,66,68,64,25,135,50,Large,Demihuman,Dark,4,1,300,1500,500,1000,21,Normal,,0,0
1894,POURING,Pouring,50,100000,1,0,0,550,1450,20,50,45,30,36,55,85,30,Small,Plant,Ghost,3,1,300,1672,672,480,7,Boss,,1,0
1895,EVENT_SEYREN,Seyren Windsor,91,88402,1,0,0,2100,2530,63,12,90,89,72,20,99,25,Medium,Demon,Fire,3,1,170,76,384,288,20,Normal,,0,0
1896,EVENT_KATRINN,Kathryne Keyron,92,47280,1,0,0,497,1697,10,74,1,5,77,180,110,39,Medium,Demihuman,Ghost,3,1,150,1152,384,288,20,Normal,,0,0
1897,EVENT_BAPHOMET_,Baphomet,81,668000,1,0,0,3220,4040,35,45,1,152,30,85,120,95,Large,Demon,Dark,3,2,100,768,768,576,21,Boss,,0,0
1898,EVENT_ZOMBIE,Zombie,12,434,1,0,0,67,79,0,10,1,1,1,1,1,1,Medium,Undead,Undead,1,1,400,2612,912,288,4,Normal,,1,0
1899,SWORD_GUARDIAN_,Sword Guardian,86,152533,1,0,0,7590,9140,60,33,110,40,54,65,125,65,Large,Demihuman,Neutral,4,2,170,140,384,288,12,Boss,,0,0
1901,E_CONDOR,Condor,5,8000,1,100,100,200,400,10,15,1,13,10,25,95,10,Small,Angel,Holy,1,1,150,1148,648,480,3,Normal,,1,0
1902,E_TREASURE1,Treasure Box,99,49,1,0,0,0,0,100,0,0,0,0,0,999,0,Small,Formless,Holy,1,0,,0,0,0,06,Boss,,1,0
1903,E_TREASURE2,Treasure Box,99,49,1,0,0,0,0,100,0,0,0,0,0,999,0,Small,Formless,Holy,1,0,,0,0,0,06,Boss,,1,0
1904,BOMBPORING,Bomb Poring,28,1000000,1,461,284,120,320,100,99,1,28,28,0,33,50,Small,Formless,Neutral,1,1,300,1672,672,480,13,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1905,BARRICADE,Barricade,98,120000,1,0,0,0,0,0,0,1,17,1,80,126,20,Large,Formless,Neutral,1,1,300,1288,288,384,06,Boss,,0,0
1906,BARRICADE_,Barricade,98,150,1,0,0,0,0,100,99,1,17,1,80,126,20,Large,Formless,Neutral,1,1,300,1288,288,384,06,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1907,S_EMPEL_1,Guardian Stone,90,120000,1,0,0,1,2,40,50,1,1,1,1,1,1,Small,Formless,Neutral,1,0,300,1288,288,384,06,Boss,,0,0
1908,S_EMPEL_2,Guardian Stone,90,120000,1,0,0,1,2,40,50,1,1,1,1,1,1,Small,Formless,Neutral,1,0,300,1288,288,384,06,Boss,,0,0
1909,OBJ_A,Food Storage,90,250,1,0,0,1,2,100,99,1,1,1,1,1,1,Large,Formless,Neutral,1,0,300,1288,288,384,06,Battlefield,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1910,OBJ_B,Food Depot,90,250,1,0,0,1,2,100,99,1,1,1,1,1,1,Large,Formless,Neutral,1,0,300,1288,288,384,06,Battlefield,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1911,OBJ_NEUTRAL,Neutrality Flag,90,150,1,0,0,1,2,100,99,1,1,1,1,1,1,Large,Formless,Neutral,1,0,300,1288,288,384,06,Battlefield,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1912,OBJ_FLAG_A,Lion Flag,90,150,1,0,0,1,2,100,99,1,1,1,1,1,1,Large,Formless,Neutral,1,0,300,1288,288,384,06,Battlefield,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1913,OBJ_FLAG_B,Eagle Flag,90,150,1,0,0,1,2,100,99,1,1,1,1,1,1,Large,Formless,Neutral,1,0,300,1288,288,384,06,Battlefield,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1914,OBJ_A2,Blue Crystal,90,250,1,0,0,1,2,100,99,1,1,1,1,1,1,Large,Formless,Neutral,1,0,300,1288,288,384,06,Battlefield,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1915,OBJ_B2,Pink Crystal,90,250,1,0,0,1,2,100,99,1,1,1,1,1,1,Large,Formless,Neutral,1,0,300,1288,288,384,06,Battlefield,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1916,MOROCC,Satan Morocc,99,8388607,1,6700000,4500000,32000,32001,29,65,140,160,30,250,180,50,Large,Demon,Dark,4,2,100,76,540,432,21,Boss,,0,0
1917,MOROCC_,Wounded Morocc,99,8388607,1,3600000,3000000,15000,18000,29,65,140,160,30,250,180,40,Large,Demon,Dark,4,2,100,576,540,432,21,Boss,Mvp,6,3
1918,MOROCC_1,Incarnation of Morocc,97,190000,1,61000,140000,7000,8600,20,35,150,152,30,180,186,70,Large,Angel,Dark,1,1,110,576,540,432,21,Boss,,7,0
1919,MOROCC_2,Incarnation of Morocc,97,190000,1,65000,120000,3500,5100,20,5,120,83,20,10,166,50,Medium,Demon,Dark,3,1,150,576,540,432,21,Boss,,6,0
1920,MOROCC_3,Incarnation of Morocc,96,143000,1,50000,80000,3400,5000,15,37,40,200,20,60,100,37,Medium,Demon,Undead,3,2,150,212,540,432,21,Boss,,7,0
1921,MOROCC_4,Incarnation of Morocc,98,150000,1,51000,70000,3000,4025,18,54,60,60,30,220,125,20,Medium,Demon,Ghost,3,1,150,1536,540,432,21,Boss,,6,0
1922,G_MOROCC_1,Incarnation of Morocc,97,1200000,1,0,0,16000,16001,20,35,150,152,30,180,186,70,Large,Angel,Dark,1,1,110,576,540,432,21,Boss,,0,0
1923,G_MOROCC_2,Incarnation of Morocc,97,1200000,1,0,0,16000,16001,20,5,120,83,20,10,166,50,Medium,Demon,Dark,3,1,150,576,540,432,21,Boss,,0,0
1924,G_MOROCC_3,Incarnation of Morocc,96,1200000,1,0,0,16000,16001,15,37,40,200,20,60,100,37,Medium,Demon,Undead,3,2,150,212,540,432,21,Boss,,0,0
1925,G_MOROCC_4,Incarnation of Morocc,98,1200000,1,0,0,16000,16001,18,54,60,60,30,220,125,20,Medium,Demon,Ghost,3,1,150,1536,540,432,21,Boss,,0,0
1926,JAKK_H,Jakk,38,300,1,0,0,5,10,5,30,1,38,38,43,75,45,Medium,Formless,Fire,2,1,200,1180,480,648,21,Normal,,5,0
1927,WHISPER_H,Whisper,34,100,1,0,0,5,10,0,45,1,51,14,0,60,0,Small,Demon,Ghost,3,1,150,1960,960,504,09,Normal,Detector,2,0
1928,DEVIRUCHI_H,Deviruchi,46,500,1,0,0,5,10,10,25,1,69,40,55,70,30,Small,Demon,Dark,1,1,150,980,600,384,21,Normal,Detector,2,0
1929,BAPHOMET_I,Great Demon Baphomet,98,4520000,1,4520000,2520000,16000,16001,35,45,1,152,5,85,200,95,Large,Demon,Dark,3,2,100,768,768,576,21,Boss,,8,0
1930,PIAMETTE,Piamette,90,3000000,1,0,0,15000,20000,35,35,1,66,5,99,120,15,Small,Demihuman,Neutral,1,2,100,432,768,576,21,Boss,,0,0
1931,WISH_MAIDEN,Wish Maiden,98,3567200,1,0,0,32000,32001,25,42,100,120,30,120,220,210,Large,Angel,Ghost,1,3,100,576,576,480,21,Boss,,0,0
1932,GARDEN_KEEPER,Garden Keeper,80,100,1,0,0,1,2,100,99,1,1,1,1,1,1,Small,Formless,Earth,2,1,100,768,768,576,1,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",1,0
1933,GARDEN_WATCHER,Garden Watcher,81,300000,1,0,0,1666,2609,55,55,30,74,56,126,145,114,Medium,Angel,Neutral,4,1,100,432,480,360,21,Boss,,0,0
1934,BLUE_FLOWER,Blue Flower,98,10000,1,0,0,1,2,100,99,1,1,1,1,1,1,Medium,Plant,Earth,1,0,100,768,768,576,06,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1935,RED_FLOWER,Red Flower,98,10000,1,0,0,1,2,100,99,1,1,1,1,1,1,Medium,Plant,Earth,1,0,100,768,768,576,06,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1936,YELL_FLOWER,Yellow Flower,98,10000,1,0,0,1,2,100,99,1,1,1,1,1,1,Medium,Plant,Earth,1,0,100,768,768,576,06,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",0,0
1937,CONSTANT_,Constant,55,10000,1,0,0,460,580,12,12,50,28,26,47,66,14,Small,Formless,Dark,3,1,150,720,360,360,4,Normal,,0,0
1938,TREASURE_BOX41,Treasure Chest,99,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,8,0
1939,TREASURE_BOX42,Treasure Chest,99,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,8,0
1940,TREASURE_BOX43,Treasure Chest,99,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,8,0
1941,TREASURE_BOX44,Treasure Chest,99,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,8,0
1942,TREASURE_BOX45,Treasure Chest,99,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,8,0
1943,TREASURE_BOX46,Treasure Chest,99,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,8,0
1944,TREASURE_BOX47,Treasure Chest,99,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,8,0
1945,TREASURE_BOX48,Treasure Chest,99,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,8,0
1946,TREASURE_BOX49,Treasure Chest,99,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,8,0
1947,PIAMETTE_,Piamette,90,500000,1,0,0,5000,6000,35,35,1,66,5,99,120,15,Small,Demihuman,Neutral,1,2,100,432,768,576,21,Boss,,0,0
1948,G_YGNIZEM,Egnigem Cenia,58,11200,1,0,0,823,1212,35,8,60,35,52,18,79,20,Medium,Demihuman,Fire,2,1,145,576,432,288,4,Normal,,0,0
1949,B_S_GUARDIAN,Camp Guardian,86,457599,1,0,0,7590,9140,60,33,110,40,5,65,125,65,Large,Demihuman,Neutral,4,2,170,140,384,288,5,Boss,,0,0
1950,B_B_GUARDIAN,Camp Guardian,80,241212,1,0,0,1840,2520,40,62,95,80,5,90,165,55,Large,Demihuman,Neutral,4,12,170,76,384,288,5,Boss,,0,0
1951,CRYSTAL_6,Crystal,1,15,1,0,0,0,0,100,99,1,1,1,1,999,1,Small,Formless,Neutral,1,0,190,0,0,0,25,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",7,0
1952,CRYSTAL_7,Crystal,1,15,1,0,0,0,0,100,99,1,1,1,1,999,1,Small,Formless,Neutral,1,0,190,0,0,0,25,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",7,0
1953,CRYSTAL_8,Crystal,1,15,1,0,0,0,0,100,99,1,1,1,1,999,1,Small,Formless,Neutral,1,0,190,0,0,0,25,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",7,0
1954,CRYSTAL_9,Crystal,1,15,1,0,0,0,0,100,99,1,1,1,1,999,1,Small,Formless,Neutral,1,0,190,0,0,0,25,Boss,"IgnoreMagic, IgnoreMelee, IgnoreMisc, IgnoreRanged",7,0
1955,TREASURE_BOX_I,Treasure Chest,99,1,1,0,0,0,0,0,0,0,0,0,0,999,0,Small,Formless,Neutral,1,0,,0,0,0,06,Boss,,2,0
1956,NAGHT_SIEGER,Naght Sieger,99,8000000,1,4000000,2000000,32000,64000,60,40,1,50,80,220,220,30,Large,Demon,Ghost,4,2,100,76,432,504,21,Boss,,7,0
1957,ENTWEIHEN,Entweihen Crothen,90,5400000,1,2700000,1350000,32000,40000,44,66,1,70,40,250,220,30,Medium,Demon,Dark,4,12,,140,540,576,10,Boss,,8,0
1958,G_ENTWEIHEN_R,Thorny Skeleton,89,5400000,1,0,0,4040,4720,44,66,1,35,33,180,125,30,Small,Demon,Dark,4,12,,432,288,576,27,Boss,,0,0
1959,G_ENTWEIHEN_H,Thorn of Recovery,89,350000,1,0,0,2040,2720,44,66,1,35,33,180,125,30,Small,Demon,Ghost,4,12,,2864,288,576,27,Boss,,0,0
1960,G_ENTWEIHEN_M,Thorn of Magic,89,5400000,1,0,0,2040,2720,44,66,1,35,33,180,125,30,Small,Demon,Dark,4,12,,1024,288,576,27,Boss,,0,0
1961,G_ENTWEIHEN_S,Thorn of Purification,89,5400000,1,0,0,2040,2720,44,66,1,35,33,180,125,30,Small,Demon,Dark,4,12,,2864,288,576,10,Boss,,0,0
1962,ANTONIO_,Christmas Thief,10,15,1,0,0,13,20,100,99,1,1,1,50,100,100,Medium,Demihuman,Neutral,1,1,100,720,720,432,2,Normal,,0,0
1963,P_CHUNG_E,New Year Doll,49,23900,1,2396,993,460,1050,8,15,38,65,43,30,90,15,Medium,Demihuman,Neutral,2,1,170,1728,816,1188,21,Normal,,0,0
