id,aegis_name,name,type,sub_type,buy,sell,weight,attack,magic_attack,defense,range,slots,weapon_level,armor_level,equip_level_min,equip_level_max,refineable,jobs,classes,gender,locations,script,equip_script,unequip_script
1519,Chain,Chain,Weapon,Mace,23000,,800,84,0,0,1,2,2,,14,0,True,"Acolyte, Alchemist, Blacksmith, Crusader, Knight, Merchant, Monk, Priest, Swordman",All,Both,Right_Hand,,,
1520,Chain_,Chain,Weapon,Mace,23000,,800,84,0,0,1,3,2,,14,0,True,"Acolyte, Alchemist, Blacksmith, Crusader, Knight, Merchant, Monk, Priest, Swordman",All,Both,Right_Hand,,,
1521,Chain__,Chain,Weapon,Mace,23000,,800,84,0,0,1,3,2,,14,0,True,"Acolyte, Alchemist, Blacksmith, Crusader, Knight, Merchant, Monk, Priest, Swordman",All,Both,Right_Hand,,,
1522,Stunner,Stunner,Weapon,Mace,60000,,2000,140,0,0,1,0,3,,27,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus2 bAddEff,Eff_Stun,1000;
",,
1523,Spike,Spike,Weapon,Mace,20,,700,85,0,0,1,0,4,,40,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus bCritical,40;
bonus bDefRate,-67;
bonus bDef2Rate,-67;
",,
1524,Golden_Mace,Golden Mace,Weapon,Mace,20,,800,110,0,0,1,1,4,,40,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus2 bAddRace,RC_Undead,10;
bonus bUnbreakableWeapon;
",,
1525,Long_Mace,Long Mace,Weapon,Mace,20,,800,135,0,0,3,0,4,,40,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus bLongAtkDef,10;
",,
1526,Slash,Slash,Weapon,Mace,20,,1000,145,0,0,1,0,4,,40,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus2 bAddRace,RC_Undead,15;
bonus2 bComaRace,RC_Undead,10;
bonus2 bExpAddRace,RC_Undead,5;
",,
1527,Quadrille,Quadrille,Weapon,Mace,20,,900,165,0,0,1,0,4,,40,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus2 bAddRace,RC_Undead,10;
bonus2 bAddRace,RC_DemiHuman,10;
bonus2 bAddRace,RC_Player_Human,10;
bonus2 bAddEle,Ele_Earth,10;
",,
1528,Grand_Cross,Grand Cross,Weapon,Mace,20,,1500,140,0,0,1,0,4,,40,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus bAtkEle,Ele_Holy;
skill ""PR_TURNUNDEAD"",3;
bonus3 bAutoSpell,""PR_TURNUNDEAD"",3,100;
bonus2 bSPDrainValueRace,RC_Undead,1;
bonus2 bSPGainRace,RC_Undead,3;
",,
1529,Iron_Driver,Iron Driver,Weapon,Mace,20,,3000,155,0,0,2,0,3,,78,0,True,"Monk, Priest",All,Both,Right_Hand,,,
1530,Mjolnir,Mjolnir,Weapon,Mace,20,,6000,250,0,0,1,0,4,,95,0,False,"Alchemist, Blacksmith, Crusader, Knight, Merchant, Swordman",All,Both,Right_Hand,"bonus bAtkEle,Ele_Wind;
bonus bDex,40;
bonus bStr,15;
bonus bAspdRate,10;
bonus bUnbreakableWeapon;
",,
1531,Spanner,Wrench,Weapon,Mace,20,,2500,115,0,0,1,0,3,,55,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus2 bAddEff,Eff_Blind,100;
bonus2 bAddEff,Eff_Stun,100;
bonus2 bAddEff,Eff_Poison,100;
bonus2 bAddEff,Eff_Freeze,100;
",,
1532,Stunner_,Stunner,Weapon,Mace,60000,,2000,140,0,0,1,2,3,,27,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus2 bAddEff,Eff_Stun,1000;
",,
1533,Warrior_Balmung,Warrior's Balmung,Weapon,Mace,20,,1000,170,0,0,1,0,4,,48,0,True,All,All,Both,Right_Hand,"bonus bAllStats,5;
",,
1534,Spanner_C,Wrench,Weapon,Mace,2,,0,150,0,0,1,0,3,,0,0,False,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus2 bAddEff,Eff_Blind,100;
bonus2 bAddEff,Eff_Stun,100;
bonus2 bAddEff,Eff_Poison,100;
bonus2 bAddEff,Eff_Freeze,100;
",,
1535,Hollgrehenn_Hammer,Hollgrehenn's Hammer,Weapon,Mace,4444,,44,4,0,0,1,1,4,,44,0,True,"Acolyte, Alchemist, Blacksmith, Crusader, Knight, Merchant, Monk, Priest, Swordman",All,Both,Right_Hand,"bonus bBreakArmorRate,100;
bonus bBreakWeaponRate,100;
if (readparam(bStr)>=44) {
   bonus bBaseAtk,44;
}
",,
1536,Good_Morning_Star,Good Morning Star,Weapon,Mace,20,,0,120,0,0,1,0,1,,0,0,False,"Acolyte, Alchemist, Blacksmith, Crusader, Knight, Merchant, Monk, Priest, Swordman",All,Both,Right_Hand,"bonus2 bAddClass,Class_All,50;
",,
1537,Quadrille_C,Refined Quadrille,Weapon,Mace,1,,0,193,0,0,1,0,4,,0,0,False,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus2 bAddRace,RC_DemiHuman,30;
bonus2 bAddRace,RC_Player_Human,30;
bonus2 bAddRace,RC_Demon,40;
bonus2 bAddRace,RC_Undead,40;
",,
1538,Spike_,Spike,Weapon,Mace,20,,700,85,0,0,1,2,4,,40,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus bCritical,40;
bonus bDefRate,-67;
bonus bDef2Rate,-67;
",,
1539,Golden_Mace_,Golden Mace,Weapon,Mace,20,,800,110,0,0,1,2,4,,40,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus2 bAddRace,RC_Undead,10;
bonus bUnbreakableWeapon;
",,
1540,Grand_Cross_,Grand Cross,Weapon,Mace,20,,1500,140,0,0,1,1,4,,40,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus bAtkEle,Ele_Holy;
skill ""PR_TURNUNDEAD"",3;
bonus3 bAutoSpell,""PR_TURNUNDEAD"",3,100;
bonus2 bSPDrainValueRace,RC_Undead,1;
bonus2 bSPGainRace,RC_Undead,3;
",,
1541,Nemesis,Nemesis,Weapon,Mace,20,,900,120,0,0,1,0,4,,60,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus bAtkEle,Ele_Holy;
bonus2 bAddRace,RC_Undead,10;
bonus2 bAddRace,RC_Demon,10;
bonus3 bAutoSpell,""AL_CRUCIS"",1+getrefine(),100;
autobonus ""{ bonus bBaseAtk,50; }"",10,20000,BF_WEAPON,""{ specialeffect2 EF_BLOODDRAIN; }"";
",,
1542,BF_Morning_Star1,Valorous Battlefield Morning Star,Weapon,Mace,20,,0,105,0,0,1,0,3,,80,0,True,"Acolyte, Alchemist, Blacksmith, Crusader, Knight, Merchant, Monk, Novice, Priest, SuperNovice, Swordman",All,Both,Right_Hand,"bonus bStr,1;
bonus bDex,1;
bonus2 bAddRace,RC_DemiHuman,75;
bonus2 bAddRace,RC_Player_Human,75;
bonus2 bIgnoreDefRaceRate,RC_DemiHuman,20;
bonus2 bIgnoreDefRaceRate,RC_Player_Human,20;
bonus bUnbreakableWeapon;
",,
1543,BF_Morning_Star2,Brave Battlefield Morning Star,Weapon,Mace,20,,0,105,0,0,1,0,3,,80,0,True,"Acolyte, Alchemist, Blacksmith, Crusader, Knight, Merchant, Monk, Novice, Priest, SuperNovice, Swordman",All,Both,Right_Hand,"bonus bStr,1;
bonus bDex,1;
bonus2 bAddRace,RC_DemiHuman,75;
bonus2 bAddRace,RC_Player_Human,75;
bonus bUnbreakableWeapon;
autobonus ""{ bonus2 bAddEff,Eff_Stun,5000; }"",10,6000,BF_WEAPON,""{ specialeffect2 EF_POTION_BERSERK; }"";
",,
1544,Lunakaligo,Lunakaligo,Weapon,Mace,20,,700,110,0,0,1,3,3,,50,0,True,"Acolyte, Monk, Priest",Upper,Both,Right_Hand,"if (readparam(bStr)>=77) {
   bonus bAspdRate,4;
   bonus2 bAddEff,Eff_Stun,1500;
   bonus3 bAddMonsterDropItem,12065,RC_Plant,500;
   bonus3 bAddMonsterDropItem,12043,RC_Brute,500;
   bonus3 bAddMonsterDropItem,12069,RC_Fish,500;
}
",,
1545,N_Mace,Novice Mace,Weapon,Mace,,,0,57,0,0,1,3,1,,2,0,False,"Acolyte, Alchemist, Blacksmith, Crusader, Knight, Merchant, Monk, Novice, Priest, SuperNovice, Swordman",All,Both,Right_Hand,,,
1546,Krieger_Onehand_Mace1,Glorious Morning Star,Weapon,Mace,20,,0,130,0,0,1,0,4,,80,0,True,"Acolyte, Alchemist, Blacksmith, Crusader, Knight, Merchant, Monk, Novice, Priest, SuperNovice, Swordman",All,Both,Right_Hand,"bonus2 bAddRace,RC_DemiHuman,75;
bonus2 bAddRace,RC_Player_Human,75;
bonus2 bIgnoreDefRaceRate,RC_DemiHuman,20;
bonus2 bIgnoreDefRaceRate,RC_Player_Human,20;
bonus bUnbreakableWeapon;
if (getrefine()>5) {
   bonus2 bAddRace,RC_DemiHuman,(getrefine()-4)*(getrefine()-4);
   bonus2 bAddRace,RC_Player_Human,(getrefine()-4)*(getrefine()-4);
   bonus2 bIgnoreDefRaceRate,RC_DemiHuman,5;
   bonus2 bIgnoreDefRaceRate,RC_Player_Human,5;
   bonus bAspdRate,5;
}
if (getrefine()>8) {
   bonus2 bAddEff,Eff_Stun,2000;
   bonus bAspdRate,5;
}
",,
1547,Mace_Of_Madness,Mace Of Madness,Weapon,Mace,20,,0,150,0,0,1,0,3,,0,0,False,"Acolyte, Alchemist, Blacksmith, Crusader, Knight, Merchant, Monk, Priest, Swordman",All,Both,Right_Hand,"bonus2 bSkillAtk,""MC_CARTREVOLUTION"",25;
bonus bStr,2;
",,
1548,Veteran_Hammer,Veteran Hammer,Weapon,Mace,10000,,1800,160,0,0,1,2,3,,80,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus bHealPower,getskilllv(""AL_DP"");
bonus bCritical,getskilllv(""PR_MACEMASTERY"")*2;
bonus bInt,1;
bonus bLuk,1;
",,
1549,Pilebuncker,Pile Bunker,Weapon,Mace,10000,,3500,450,0,0,1,0,3,,99,0,True,Blacksmith,All,Both,Right_Hand,,,
1550,Book,Book,Weapon,Book,30000,,600,85,0,0,1,3,2,,14,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,,,
1551,Bible,Bible,Weapon,Book,60000,,1000,115,0,0,1,2,3,,27,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bInt,2;
",,
1552,Tablet,Tablet,Weapon,Book,51000,,800,125,0,0,1,1,3,,27,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,,,
1553,Book_Of_Billows,Book of Billows,Weapon,Book,35000,,750,90,0,0,1,0,3,,27,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bAtkEle,Ele_Water;
",,
1554,Book_Of_Mother_Earth,Book of Mother Earth,Weapon,Book,35000,,750,90,0,0,1,0,3,,27,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bAtkEle,Ele_Earth;
",,
1555,Book_Of_Blazing_Sun,Book of the Blazing Sun,Weapon,Book,35000,,750,90,0,0,1,0,3,,27,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bAtkEle,Ele_Fire;
",,
1556,Book_Of_Gust_Of_Wind,Book of Gust of Wind,Weapon,Book,35000,,750,90,0,0,1,0,3,,27,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bAtkEle,Ele_Wind;
",,
1557,Book_Of_The_Apocalypse,Book of the Apocalypse,Weapon,Book,60000,,800,120,0,0,1,0,4,,40,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bAtkEle,Ele_Dark;
bonus2 bAddEle,Ele_Holy,5;
bonus2 bAddEle,Ele_Water,7;
bonus2 bAddEle,Ele_Earth,7;
bonus2 bAddEle,Ele_Fire,7;
bonus2 bAddEle,Ele_Wind,7;
",,
1558,Girl's_Diary,Girl's Diary,Weapon,Book,1500,,300,60,0,0,1,1,4,,40,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus2 bAddDamageClass,1188,150;
",,
1559,Legacy_Of_Dragon,Legacy of Dragon,Weapon,Book,20,,700,130,0,0,1,0,4,,70,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bInt,3;
bonus bIgnoreDefRace,RC_Dragon;
bonus2 bSPGainRace,RC_Dragon,10;
",,
1560,Diary_Of_Great_Sage,Sage's Diary,Weapon,Book,20,,1100,100,0,0,1,2,3,,60,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bMatkRate,15;
if (readparam(bStr)>=50)
   bonus bAspdRate,5;
if (readparam(bInt)>=70)
   bonus bMatkRate,5;
",,
1561,Hardback,Hardcover Book,Weapon,Book,20,,1500,140,0,0,1,1,4,,55,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bStr,3;
bonus bDex,2;
",,
1562,Bible_Of_Battlefield,Battlefield Textbook,Weapon,Book,20,,700,110,0,0,1,1,4,,80,0,False,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bInt,3;
bonus3 bAutoSpell,""AL_BLESSING"",3+(getskilllv(""AL_BLESSING"")>3)*(getskilllv(""AL_BLESSING"")-3),20;
",,
1563,Diary_Of_Great_Sage_C,Sage's Diary,Weapon,Book,1,,0,135,0,0,1,2,3,,1,0,False,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bMatkRate,20;
bonus bAspdRate,5;
",,
1564,Encyclopedia,Encyclopedia,Weapon,Book,20,,2000,110,0,0,1,2,3,,70,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bMatkRate,15;
bonus bInt,3;
bonus bDex,2;
bonus bCritical,20+((readparam(bLuk)*2)/10);
",,
1565,Death_Note,Ledger of Death,Weapon,Book,20,,1000,137,0,0,1,2,4,,85,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bMatkRate,15;
bonus bStr,3;
bonus bInt,3;
bonus bLuk,-20;
bonus2 bComaRace,RC_DemiHuman,10;
bonus2 bComaRace,RC_Player_Human,10;
bonus bAspdRate,getrefine();
if (BaseJob == Job_Sage)
   bonus3 bAutoSpell,""NPC_HELLJUDGEMENT"",5,20;
",,
1566,Diary_Of_Great_Basil,Diary Of Great Basil,Weapon,Book,20,,0,120,0,0,1,0,1,,0,0,False,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus2 bAddClass,Class_All,50;
",,
1567,Hardback_C,Refined Hardcover Book,Weapon,Book,1,,0,168,0,0,1,0,4,,0,0,False,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bStr,5;
bonus bDex,2;
bonus bMatkRate,20;
",,
1568,Book_Of_Billows_,Book of Billows,Weapon,Book,35000,,750,90,0,0,1,3,3,,27,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bAtkEle,Ele_Water;
",,
1569,Book_Of_Mother_Earth_,Book of Mother Earth,Weapon,Book,35000,,750,90,0,0,1,3,3,,27,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bAtkEle,Ele_Earth;
",,
1570,Book_Of_Blazing_Sun_,Book of Blazing Sun,Weapon,Book,35000,,750,90,0,0,1,3,3,,27,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bAtkEle,Ele_Fire;
",,
1571,Book_Of_Gust_Of_Wind_,Book of Gust of Wind,Weapon,Book,35000,,750,90,0,0,1,3,3,,27,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bAtkEle,Ele_Wind;
",,
1572,Principles_Of_Magic,Principles of Magic,Weapon,Book,20,,300,60,0,0,1,2,3,,60,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bMatkRate,20;
bonus bInt,3;
bonus bSPrecovRate,5;
",,
1573,Ancient_Magic,Ancient Magic,Weapon,Book,20,,700,30,0,0,1,2,3,,70,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bMatkRate,15;
",,
1574,BF_Book1,Brave Battle Strategy Book,Weapon,Book,20,,0,90,0,0,1,0,3,,80,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bStr,2;
bonus bInt,1;
bonus bMatkRate,15;
bonus2 bAddRace,RC_DemiHuman,75;
bonus2 bAddRace,RC_Player_Human,75;
bonus2 bIgnoreDefRaceRate,RC_DemiHuman,20;
bonus2 bIgnoreDefRaceRate,RC_Player_Human,20;
bonus bUnbreakableWeapon;
",,
1575,BF_Book2,Valorous Battle Strategy Book,Weapon,Book,20,,0,90,0,0,1,0,3,,80,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bStr,2;
bonus bInt,1;
bonus bMatkRate,15;
bonus2 bIgnoreMdefRaceRate,RC_DemiHuman,25;
bonus2 bIgnoreMdefRaceRate,RC_Player_Human,25;
bonus bUnbreakableWeapon;
",,
1576,Krieger_Book1,Glorious Tablet,Weapon,Book,20,,0,90,0,0,1,0,4,,80,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bMatkRate,15;
bonus2 bAddRace,RC_DemiHuman,80;
bonus2 bAddRace,RC_Player_Human,80;
bonus2 bIgnoreDefRaceRate,RC_DemiHuman,25;
bonus2 bIgnoreDefRaceRate,RC_Player_Human,25;
bonus bUnbreakableWeapon;
if (getrefine()>5) {
   bonus2 bAddRace,RC_DemiHuman,(getrefine()-4)*(getrefine()-4);
   bonus2 bAddRace,RC_Player_Human,(getrefine()-4)*(getrefine()-4);
   bonus2 bIgnoreDefRaceRate,RC_DemiHuman,5;
   bonus2 bIgnoreDefRaceRate,RC_Player_Human,5;
}
if (getrefine()>8)
   autobonus ""{ bonus bBaseAtk,200; }"",30,3000,BF_WEAPON,""{ specialeffect2 EF_BASH3D; }"";
",,
1577,Krieger_Book2,Glorious Apocalypse,Weapon,Book,20,,0,90,0,0,1,0,4,,80,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bMatkRate,15;
bonus2 bAddRace,RC_DemiHuman,80;
bonus2 bAddRace,RC_Player_Human,80;
bonus2 bIgnoreDefRaceRate,RC_DemiHuman,25;
bonus2 bIgnoreDefRaceRate,RC_Player_Human,25;
bonus bUnbreakableWeapon;
if (getrefine()>5)
   bonus2 bIgnoreDefRaceRate,RC_DemiHuman,5;
bonus2 bIgnoreDefRaceRate,RC_Player_Human,5;
if (getrefine()>8) {
   bonus bMatkRate,5;
   bonus bCastrate,-5;
   bonus bDelayRate,-5;
}
",,
1578,Book_Of_Prayer,Book Of Prayer,Weapon,Book,20,,0,140,0,0,1,0,3,,0,0,False,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bVit,2;
bonus bMdef,2;
bonus bMaxSPrate,10;
",,
1579,Death_Note_M,Book of the Dead,Weapon,Book,20,,1000,137,0,0,1,2,4,,85,0,True,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bMatkRate,15;
bonus bStr,3;
bonus bInt,3;
bonus bLuk,-20;
bonus2 bComaRace,RC_DemiHuman,10;
bonus2 bComaRace,RC_Player_Human,10;
bonus bAspdRate,getrefine();
if (BaseJob == Job_Sage)
   bonus3 bAutoSpell,""NPC_HELLJUDGEMENT"",5,20;
",,
1580,Encyclopedia_C,Giant Encyclopedia,Weapon,Book,,,0,145,0,0,1,0,3,,0,0,False,"Priest, Sage, StarGladiator",All,Both,Right_Hand,"bonus bMatkRate,15;
bonus bInt,3;
bonus bDex,2;
bonus bCritical,20+((readparam(bLuk)*2)/10);
bonus2 bAddSize,Size_All,40;
",,
1581,F_Diary_Of_Great_Sage_C,Diary Of Great Sage,Weapon,Book,1,,0,135,0,0,1,2,3,,1,0,False,"Priest, Sage, StarGladiator",All,Both,Right_Hand,,,
1582,E_Diary_Of_Great_Sage_C,Diary Of Great Sage,Weapon,Book,1,,0,135,0,0,1,2,3,,1,0,False,"Priest, Sage, StarGladiator",All,Both,Right_Hand,,,
1599,Angra_Manyu,Angra Manyu,Weapon,Mace,1,,10,200,0,0,2,0,1,,1,0,True,All,All,Both,Right_Hand,"bonus bAllStats,50;
bonus bBaseAtk,3800;
bonus bMatkRate,200;
bonus2 bHPDrainRate,1000,100;
bonus2 bSPDrainRate,1000,20;
bonus bHealPower,200;
bonus bAspdRate,100;
bonus2 bAddClass,Class_All,100;
skill ""WZ_STORMGUST"",10;
Skill ""WZ_METEOR"",10;
Skill ""WZ_VERMILION"",10;
skill ""GM_SANDMAN"",1;
",,
1601,Rod,Rod,Weapon,Staff,50,,400,15,0,0,1,3,1,,1,0,True,"Acolyte, Mage, Monk, Novice, Priest, Sage, SoulLinker, SuperNovice, Wizard",All,Both,Right_Hand,"bonus bMatkRate,15;
",,
1602,Rod_,Rod,Weapon,Staff,50,,400,15,0,0,1,4,1,,1,0,True,"Acolyte, Mage, Monk, Novice, Priest, Sage, SoulLinker, SuperNovice, Wizard",All,Both,Right_Hand,"bonus bMatkRate,15;
",,
1603,Rod__,Rod,Weapon,Staff,50,,400,15,0,0,1,0,1,,1,0,True,"Acolyte, Mage, Monk, Novice, Priest, Sage, SoulLinker, SuperNovice, Wizard",All,Both,Right_Hand,"bonus bMatkRate,15;
",,
1604,Wand,Wand,Weapon,Staff,2500,,400,25,0,0,1,2,2,,12,0,True,"Acolyte, Mage, Monk, Novice, Priest, Sage, SoulLinker, SuperNovice, Wizard",All,Both,Right_Hand,"bonus bInt,1;
bonus bMatkRate,15;
",,
1605,Wand_,Wand,Weapon,Staff,2500,,400,25,0,0,1,3,2,,12,0,True,"Acolyte, Mage, Monk, Novice, Priest, Sage, SoulLinker, SuperNovice, Wizard",All,Both,Right_Hand,"bonus bInt,1;
bonus bMatkRate,15;
",,
1606,Wand__,Wand,Weapon,Staff,2500,,400,25,0,0,1,0,2,,12,0,True,"Acolyte, Mage, Monk, Novice, Priest, Sage, SoulLinker, SuperNovice, Wizard",All,Both,Right_Hand,"bonus bInt,1;
bonus bMatkRate,15;
",,
1607,Staff,Staff,Weapon,Staff,9500,,400,40,0,0,1,2,2,,12,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bInt,2;
bonus bMatkRate,15;
",,
1608,Staff_,Staff,Weapon,Staff,9500,,400,40,0,0,1,3,2,,12,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bInt,2;
bonus bMatkRate,15;
",,
1609,Staff__,Staff,Weapon,Staff,9500,,400,40,0,0,1,0,2,,12,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bInt,2;
bonus bMatkRate,15;
",,
1610,Arc_Wand,Arc Wand,Weapon,Staff,45000,,400,60,0,0,1,1,3,,24,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bInt,3;
bonus bMatkRate,15;
",,
1611,Arc_Wand_,Arc Wand,Weapon,Staff,45000,,400,60,0,0,1,2,3,,24,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bInt,3;
bonus bMatkRate,15;
",,
1612,Arc_Wand__,Arc Wand,Weapon,Staff,45000,,400,60,0,0,1,0,3,,24,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bInt,3;
bonus bMatkRate,15;
",,
1613,Mighty_Staff,Mighty Staff,Weapon,Staff,20,,700,130,0,0,1,0,3,,24,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bStr,10;
bonus bMatkRate,15;
bonus bSPDrainValue,-2;
",,
1614,Blessed_Wand,Wand of Occult,Weapon,Staff,20,,700,75,0,0,1,0,3,,24,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bInt,3;
bonus bMatkRate,15;
",,
1615,Bone_Wand,Evil Bone Wand,Weapon,Staff,20,,700,40,0,0,1,0,3,,24,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bInt,4;
bonus bAtkEle,Ele_Undead;
bonus bMatkRate,15;
",,
1616,Staff_Of_Wing,Wing Staff,Weapon,Staff,20,,500,60,0,0,1,0,4,,40,0,True,"Mage, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bMatkRate,15;
bonus bCastrate,-5;
",,
1617,Survival_Rod,Survivor's Rod,Weapon,Staff,85000,,1000,50,0,0,1,0,3,,24,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bDex,2;
bonus bMatkRate,15;
bonus bMaxHP,300;
",,
1618,Survival_Rod_,Survivor's Rod,Weapon,Staff,85000,,1000,50,0,0,1,1,3,,24,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bDex,3;
bonus bMatkRate,15;
bonus bMaxHP,400;
",,
1619,Survival_Rod2,Survivor's Rod,Weapon,Staff,85000,,1000,50,0,0,1,0,3,,24,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bInt,2;
bonus bMatkRate,15;
bonus bMaxHP,300;
",,
1620,Survival_Rod2_,Survivor's Rod,Weapon,Staff,85000,,1000,50,0,0,1,1,3,,24,0,True,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bInt,3;
bonus bMatkRate,15;
bonus bMaxHP,400;
",,
1621,Hypnotist's_Staff,Hypnotist's Staff,Weapon,Staff,43000,,500,70,0,0,1,1,3,,30,0,True,"Novice, SuperNovice",All,Both,Right_Hand,"bonus bInt,1;
bonus bMatkRate,25;
",,
1622,Hypnotist's_Staff_,Hypnotist's Staff,Weapon,Staff,20,,500,70,0,0,1,2,3,,30,0,True,"Novice, SuperNovice",All,Both,Right_Hand,"bonus bInt,1;
bonus bMatkRate,25;
",,
1623,Mighty_Staff_C,Mighty Staff,Weapon,Staff,1,,0,165,0,0,1,0,3,,1,0,False,"Acolyte, Mage, Monk, Priest, Sage, SoulLinker, Wizard",All,Both,Right_Hand,"bonus bStr,10;
bonus bInt,4;
bonus bMatkRate,20;
bonus bSPDrainValue,-1;
",,
1624,Lich_Bone_Wand,Lich's Bone Wand,Weapon,Staff,20,,800,60,0,0,1,2,3,,70,0,True,"Acolyte, Mage, Monk, Priest, Sage, Wizard",Upper,Both,Right_Hand,"bonus bInt,1;
bonus bDex,1;
bonus bAtkEle,Ele_Undead;
bonus bMatkRate,20;
.@r = getrefine();
bonus3 bAutoSpellWhenHit,""NPC_WIDECURSE"",5,10+.@r;
if (.@r>=9) {
   bonus bMatkRate,3;
   bonus bMaxSP,300;
}
",,
1625,Healing_Staff,Healing Staff,Weapon,Staff,20,,400,10,0,0,1,0,3,,55,0,True,"Acolyte, Monk, Priest",All,Both,Right_Hand,"bonus bAtkEle,Ele_Holy;
bonus bMatkRate,15;
bonus bHealPower,(getrefine()*3/2);
",,
1626,Piercing_Staff,Piercing Staff,Weapon,Staff,20,,500,80,0,0,1,0,3,,70,0,True,"Acolyte, Mage, Monk, Priest, Sage, Wizard",Upper,Both,Right_Hand,"bonus bInt,4;
bonus bMatkRate,15;
.@r = getrefine();
bonus2 bIgnoreMdefClassRate,Class_Normal,10+.@r;
bonus2 bIgnoreMdefClassRate,Class_Boss,10+.@r;
",,
